,0
31,0.0027682402974673614
32,-0.0017054323652834213
45,0.008298929702946767
46,-0.002962746458571419
47,0.01480049580266396
48,-0.0005517288967352707
49,0.009548248222566391
50,-0.024078434974895813
59,-0.005007333946169479
67,0.004592685949789788
68,0.00847697636726541
69,0.002147767389072186
70,0.04788955072142631
71,0.10330603954003337
72,-0.0073197585002792165
73,0.027247706078215694
74,-0.03354833973989646
75,0.0412848596292581
76,-0.004975362109651216
77,-0.007799797578180168
78,0.006626416612537822
79,0.020633302694574862
80,0.022408560439804326
82,0.006047702299986746
83,-0.012302527412724196
118,-0.010314806891331019
123,-0.02530848875496683
129,0.01994368291777371
132,0.0014415040628475984
155,-0.037194467980027346
156,0.03407840810485108
158,0.0007270881846411781
160,0.0005030343696290629
170,0.0013583589028310916
172,-0.017687676159286347
174,-0.0031344064810931993
177,0.03153887525263965
184,-0.011507146213821873
185,-0.038658342284199954
187,0.034861936656389925
192,-0.009265052603791846
193,0.030623962381797543
194,-0.03512675945177368
195,-0.004774974231507967
209,0.021232852853436346
214,-0.007833617042367402
215,-0.008302500609921104
216,0.004182964790328758
219,0.035690403807380866
221,0.035724844041392645
222,-0.047532624382776056
234,0.0030629562729280746
235,0.0030654149368960493
236,0.00707004694643909
237,2.8517071110956138e-05
244,-0.010554608343146032
250,-0.0030032588718520437
251,0.017966717797592402
252,-0.006644470096640931
264,-0.039320153887774656
290,-0.002879067960897652
291,0.0021119463087504453
296,-0.007353211895405609
316,0.006450704102386462
317,-0.017623111930082036
354,0.01536276630966893
375,-0.013390529244977856
401,-0.026563775820747426
405,0.017830195140895788
407,-0.001716008724289786
409,0.020300579195667856
410,0.023146731134887966
430,-0.023615010821748328
432,-0.019299881980629596
438,0.01898725209258978
439,0.05169650097770406
443,-0.007759981180032849
444,0.014371162963877637
445,0.05427466814364745
450,0.010578499740153235
457,-0.05767714765579668
466,-0.005418706043510024
473,0.008719221630005047
480,0.004962083024839026
487,-0.013266764799403363
493,-0.025668561806977408
508,-0.0015407584099542682
